,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.032953,85.43959699999998,84.81295300000002,84.292953,83.823462,83.306089,82.81295300000002,82.462953,82.27454499999997,82.102953,81.792953,81.472953,81.16686800000002,80.862953,80.532953,80.23295300000002,79.92147299999998,79.629062,79.382953,79.132953,78.882953,78.632953,78.39363,78.126852,77.823787,77.77618100000002,77.76550300000002,77.721879,77.60890400000002,77.516222,77.475235,77.44160500000002,77.38519000000002,77.300499,77.168772,77.016063,76.960134,,,,,,
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.030201,83.526845,82.950201,82.430201,81.98071,81.503795,81.050201,80.730201,80.50179200000002,80.320201,80.040201,79.760201,79.47411600000002,79.170201,78.84020100000002,78.540201,78.229997,77.93630999999998,77.690201,77.440201,77.190665,76.940201,76.722233,76.46765699999997,76.185786,76.150543,76.139865,76.096241,75.983266,75.89058399999998,75.849597,75.815967,75.759552,75.654087,75.50957700000002,75.356868,75.300939,,,,,,
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.818993,81.346756,80.778993,80.29899300000002,79.859502,79.403502,78.978993,78.698993,78.479523,78.308993,78.038993,77.76899300000002,77.491789,77.18899300000002,76.858993,76.558993,76.248789,75.955589,75.708993,75.458993,75.208993,74.958993,74.741025,74.520769,74.297301,74.286784,74.298479,74.287852,74.208993,74.15146700000003,74.141879,74.141879,74.09713599999998,74.012445,73.880718,73.75038,73.705637,,,,,,
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.772013,84.299776,83.692013,83.192013,82.732522,82.255607,81.792013,81.472013,81.253074,81.06201300000002,80.792013,80.482013,80.165369,79.862013,79.532013,79.232013,78.921809,78.62812199999998,78.382013,78.132013,77.882013,77.632013,77.349981,77.070238,76.793705,76.735582,76.736599,76.704161,76.613557,76.532061,76.491073,76.47932800000002,76.434586,76.329121,76.18460999999998,76.031901,75.975973,,,,,,
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.345638,85.841164,85.215638,84.675638,84.138001,83.578317,83.075638,82.685638,82.39775999999998,82.155638,81.835638,81.475638,81.119553,80.815638,80.485638,80.185638,79.87288199999998,79.581747,79.335638,79.085638,78.836566,78.585638,78.303606,78.04674200000002,77.802081,77.756321,77.690224,77.624229,77.511253,77.394603,77.322215,77.25495500000002,77.186868,77.08140300000002,76.93689300000003,76.784184,76.728255,,,,,,
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.348792,86.812081,86.128792,85.478792,85.000537,84.491928,83.99879200000002,83.648792,83.380914,83.148792,82.828792,82.46879200000002,82.11326600000002,81.80879200000003,81.478792,81.178792,80.866036,80.573929,80.328792,80.078792,79.82972,79.578792,79.254051,78.94990200000002,78.67336999999998,78.615247,78.54915,78.43953,78.303065,78.186414,78.11402700000002,78.02488199999998,77.922752,77.806101,77.66159,77.508881,77.45295300000002,,,,,,
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.84295300000002,85.43736,84.772953,84.172953,83.704698,83.216089,82.722953,82.362953,82.065606,81.802953,81.502953,81.152953,80.80686800000002,80.502953,80.172953,79.87295300000002,79.560197,79.26809,79.022953,78.772953,78.523881,78.272953,78.022953,77.761513,77.092363,77.289744,77.223647,77.135839,77.011119,76.894468,76.82208100000003,76.732936,76.608434,76.480598,76.336087,76.183378,76.12745,,,,,,
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.359732,87.955258,87.32973199999998,86.76973199999998,86.330859,85.852868,85.389732,85.039732,84.722385,84.429732,84.12973199999998,83.79973199999998,83.47420600000002,83.169732,82.839732,82.539732,82.22697600000002,81.93486899999998,81.68973199999998,81.43973199999998,81.19066,80.93973199999998,80.593637,80.254406,79.967196,79.90907299999998,79.84297600000002,79.733356,79.596891,79.456271,79.374296,79.285151,79.16064899999998,79.032813,78.864958,78.70203599999998,78.646108,,,,,,
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.299329,88.895973,88.209329,87.61932900000002,87.150456,86.682008,86.199329,85.81932900000002,85.46198199999998,85.109329,84.769329,84.439329,84.113803,83.809329,83.479329,83.17932900000002,82.865298,82.57397900000002,82.329329,82.079329,81.83025699999997,81.579329,81.201202,80.820787,80.5229,80.464777,80.39868,80.267248,80.07429499999998,79.863365,79.762215,79.67307,79.526197,79.387175,79.242664,79.089955,79.03402700000002,,,,,,
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.449664,89.04519,88.339664,87.729664,87.31017299999998,86.87325799999998,86.469664,86.089664,85.772317,85.469664,85.129664,84.789664,84.424138,84.019664,83.619664,83.319664,83.00563299999997,82.714314,82.469664,82.219664,81.971057,81.719664,81.362892,81.006119,80.69237700000002,77.021891,76.955794,76.824362,76.65378,76.454036,76.352886,76.26374100000002,76.11686800000003,75.977846,75.83333499999998,75.680626,75.624698,,,,,,
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.702013,89.29865699999998,88.592013,87.982013,87.57252199999998,87.135607,86.692013,86.362013,86.044135,85.732013,85.432013,85.132013,84.836487,84.432013,84.032013,83.732013,83.417982,83.126663,82.882013,82.632013,82.38340600000002,82.132013,81.77524100000002,81.418468,81.104726,81.03424,80.96814300000003,80.836711,80.666129,80.466385,80.365234,80.27609,80.12921700000003,79.99019399999997,79.84568399999998,79.692975,79.637047,,,,,,
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.587919,87.184563,86.477919,85.867919,85.467191,85.04196999999998,84.62791899999998,84.327919,84.030041,83.73791899999998,83.45791899999998,83.187919,82.932393,82.59791899999998,82.26791899999998,81.967919,81.655163,81.362569,81.117919,80.867919,80.618848,80.367919,79.893697,79.50413,78.92284699999998,78.699676,78.633579,78.480335,78.298009,78.098264,77.997114,77.907969,77.761096,77.622074,77.477563,77.324854,77.26892600000002,,,,,,
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.90396,88.09396,87.42396,86.983232,86.537554,86.06396,85.75395999999998,85.496082,85.22395999999998,84.94396,84.67396,84.41843399999998,84.08396,83.75395999999998,83.45396,83.141204,82.849097,82.60396,82.35396,82.10535300000002,81.85396,81.390415,80.766712,80.378686,80.06994499999998,80.003848,79.872416,79.701835,79.50209,79.40094,79.31179499999998,79.18729300000003,79.03868299999998,78.834701,78.639195,78.57208100000003,,,,,,
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.989933,90.089933,89.36993299999996,88.76106,88.172612,87.61993299999996,87.239933,86.952586,86.689933,86.379933,86.079933,85.78496700000002,85.42993299999998,84.999933,84.579933,84.264626,83.974097,83.729933,83.479933,83.232254,82.979933,82.58045200000002,82.199274,81.874626,81.54826700000002,81.437427,81.24,81.001186,80.755101,80.644363,80.55521800000002,80.408345,80.227776,80.01101,79.793132,79.714832,,,,,,
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.114765,91.214765,90.394765,89.68774599999998,89.006461,88.352733,87.934765,87.57794799999998,87.20476500000002,86.804765,86.414765,86.030917,85.67476500000002,85.244765,84.824765,84.508183,84.21844300000002,83.974765,83.724765,83.47662199999998,83.224765,82.889347,82.533337,82.20335,81.876992,81.788523,81.624094,81.397024,81.12697,80.96302,80.80661500000002,80.591655,80.34716800000002,80.05814699999998,79.797472,79.707986,,,,,,
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.188926,92.338926,91.458926,90.743144,89.998588,89.28460600000004,88.808926,88.41264,88.048926,87.598926,87.148926,86.735637,86.308926,85.928926,85.558926,85.191068,84.902117,84.708926,84.508926,84.26078299999998,84.058926,83.752154,83.433941,83.153954,82.877596,82.766756,82.56932900000002,82.33051400000002,82.06045999999998,81.89650999999998,81.740105,81.525145,81.280658,80.991637,80.730962,80.641476,,,,,,
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.15570500000001,92.355705,91.45570500000001,90.691159,89.905367,89.171385,88.70570500000002,88.289419,88.03570500000002,87.605705,87.085705,86.56185699999996,86.055705,85.67570500000002,85.305705,84.93784699999998,84.648896,84.45570500000002,84.255705,84.007098,83.805705,83.498932,83.2036,83.000345,82.75860300000002,82.647763,82.472148,82.245079,81.975024,81.811074,81.654669,81.439709,81.195222,80.906201,80.645526,80.55604100000002,,,,,,
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.669799,91.869799,90.849799,89.976489,89.158445,88.405479,87.90979899999998,87.564043,87.249799,86.789799,86.339799,85.87651,85.369799,84.989799,84.619799,84.253217,83.96299,83.769799,83.569799,83.321656,83.119799,82.813027,82.51769399999998,82.31443900000002,82.07269699999998,81.961857,81.786242,81.559173,81.289118,81.125168,80.968763,80.753803,80.50931700000002,80.220295,79.95962,79.870135,,,,,,
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.591812,94.771812,93.691812,92.779739,91.888424,91.092916,90.551812,90.156587,89.801812,89.301812,88.791812,88.299083,87.791812,87.411812,87.041812,86.671403,86.38403100000002,86.191812,85.991812,85.744597,85.541812,85.331135,85.079274,84.86101,84.58928,84.42302,84.15959699999998,83.830179,83.478629,83.295503,83.139098,82.94651,82.733982,82.481088,82.230626,82.141141,,,,,,
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.812752,95.912752,94.672752,93.66191500000001,92.67733,91.831568,91.302752,90.85805699999999,90.43275200000001,89.902752,89.382752,88.87114100000002,88.312752,87.842752,87.382752,86.911068,86.624484,86.43275200000002,86.232752,85.986001,85.782752,85.44394799999998,85.10743199999997,84.895354,84.628878,84.440246,84.143826,83.802662,83.451112,83.289799,83.167024,82.986108,82.77358000000002,82.520686,82.29259499999998,82.21429599999998,,,,,,
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.403221,96.483221,95.10322099999999,93.944856,92.774748,91.809749,91.253221,90.778526,90.32322099999999,89.793221,89.263221,88.74161,88.13322099999998,87.663221,87.203221,86.730261,86.444953,86.253221,86.053221,85.806935,85.60322099999998,85.381866,85.169664,84.984897,84.694923,84.517986,84.23275100000002,83.891588,83.540038,83.356912,83.222392,83.063847,82.90405200000002,82.70007,82.482192,82.403892,,,,,,
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.331745,98.26174499999999,96.781745,95.552144,94.474289,93.535985,92.93174499999999,92.398112,91.861745,91.301745,90.721745,90.131253,89.59174499999996,89.12174499999998,88.661745,88.186234,87.902991,87.711745,87.51174499999998,87.26545899999998,87.061745,86.861745,86.673185,86.482851,86.164124,85.954139,85.635906,85.260626,84.873921,84.659396,84.49124599999998,84.29865799999997,84.106903,83.890137,83.672259,83.59396,,,,,,
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.665906,99.485906,97.745906,96.270014,94.986417,93.947858,93.275906,92.752273,92.235906,91.61590600000001,90.97590600000001,90.345973,89.735906,89.265906,88.80590600000002,88.33166999999996,88.046666,87.855906,87.655906,87.40961999999998,87.205906,87.00590600000002,86.80590600000002,86.610233,86.291507,86.081521,85.806913,85.477494,85.12594399999998,84.92100699999997,84.75285699999998,84.56026800000002,84.347741,84.071503,83.810828,83.721342,,,,,,
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.04604,99.90604,98.22604,96.898912,95.66655,94.627992,93.93604,93.432407,92.97604,92.35604000000001,91.68604,90.976107,90.29604,89.59604,88.89604,88.27308000000002,87.6868,87.19604,86.69604,86.44929,86.24604000000002,86.04604,85.84604,85.650367,85.331641,85.121655,84.847047,84.517628,84.166078,83.961141,83.792991,83.600402,83.387874,83.111637,82.850962,82.761476,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.62651,100.47651,98.79651,97.519382,96.378037,95.378462,94.68651,94.143407,93.58651,92.93651,92.28650999999999,91.657696,90.97651,90.27651,89.57651,88.952274,88.36726999999998,87.87651,87.37651,87.130224,86.92651,86.737187,86.543289,86.326422,85.972453,85.72941800000002,85.421812,85.080649,84.705129,84.490604,84.32245400000002,84.129866,83.917338,83.6411,83.380425,83.29094,83.29094,,,,,
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.12026800000001,100.04026800000001,98.62026800000001,97.490049,96.444846,95.546796,94.910268,94.436104,93.98026800000001,93.380268,92.780268,92.160335,91.520268,90.820268,90.12026800000001,89.49730799999998,88.911028,88.42026800000002,87.92026800000002,87.674446,87.470268,87.270268,87.070268,86.853401,86.499432,86.256398,85.926979,85.5517,85.16499499999998,84.950469,84.782319,84.56736,84.322873,84.033851,83.750805,83.650134,83.650134,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.371275,100.291275,98.731275,97.235383,95.960769,94.883227,94.411275,93.986581,93.551275,92.951275,92.361275,91.78134200000001,91.141275,90.441275,89.741275,89.119591,88.532521,88.041275,87.541275,87.294525,87.091275,86.90195200000002,86.730933,86.568368,86.237889,85.994854,85.687248,85.346085,84.970566,84.75604,84.58789,84.395302,84.182774,83.92988000000003,83.679418,83.589933,83.589933,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.696309,98.546309,96.916309,95.370417,94.115803,93.095973,92.59630899999999,92.170553,91.73630899999999,91.20630899999999,90.666309,90.135258,89.576309,89.026309,88.476309,87.9559,87.468041,86.976309,86.476309,86.22909399999998,86.026309,85.815632,85.60953,85.41447600000002,85.04937199999998,84.84040300000002,84.598792,84.325862,84.020652,83.868926,83.76803699999998,83.665906,83.528482,83.347844,83.16255100000002,83.095437,83.095437,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.525839,100.295839,98.645839,97.179947,95.943299,94.870928,94.345839,93.901145,93.495839,92.885839,92.265839,91.65534699999999,91.065839,90.515839,89.965839,89.44415500000002,88.957571,88.465839,87.965839,87.718624,87.515839,87.305162,87.09906099999998,86.90400600000002,86.584661,86.37467600000002,86.10006700000002,85.79302,85.452656,85.26953,85.13501,84.976466,84.795897,84.579131,84.361253,84.282953,84.282953,,,,,
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.770604,102.510604,100.760604,99.04903900000001,97.583996,96.328829,95.780604,95.22697099999999,94.69060400000001,94.08060400000001,93.460604,92.82123,92.230604,91.680604,91.130604,90.60509300000001,90.121364,89.630604,89.130604,88.883854,88.680604,88.491281,88.30882199999998,88.076719,87.70976800000004,87.466734,87.15912800000002,86.817964,86.466414,86.261477,86.093327,85.900738,85.68821,85.435317,85.207226,85.128926,85.128926,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.106174,102.846174,100.996174,99.138318,97.406516,95.927534,95.416174,94.89201,94.386174,93.706174,93.01617399999999,92.33736,91.746174,91.196174,90.646174,90.12066300000001,89.636447,89.146174,88.646174,88.39895899999998,88.196174,88.006851,87.801513,87.579925,87.225338,87.004675,86.730067,86.400648,86.049098,85.844161,85.676011,85.48342199999998,85.270894,85.018001,84.78990999999998,84.71161,84.71161,,,,,
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.858389,102.678389,100.648389,98.801151,97.226697,95.875174,95.288389,94.723694,94.198389,93.498389,92.798389,92.11069300000001,91.398389,90.698389,89.998389,89.274153,88.589149,87.898389,87.398389,87.151174,86.948389,86.801775,86.643721,86.443717,86.095003,85.851968,85.54436199999998,85.22556999999998,84.909175,84.713825,84.545675,84.353087,84.140559,83.887665,83.659575,83.561141,83.523313,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.227517,103.047517,101.03751700000001,99.140279,97.617859,96.378878,95.767517,95.262823,94.797517,94.087517,93.31751700000001,92.530381,91.78751700000001,91.087517,90.387517,89.662006,88.978277,88.28751700000002,87.78751700000002,87.539838,87.337517,87.158872,86.982514,86.79341600000002,86.450574,86.185168,85.866376,85.547584,85.20721999999998,84.98047,84.77869,84.552058,84.390665,84.152778,83.869732,83.688524,83.537212,,,,,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8052,101.532119,99.436994,97.763272,96.404045,95.767517,95.284177,94.853954,94.15463100000001,93.407511,92.65286400000001,91.921745,91.221745,90.545089,89.829791,89.12369100000002,88.421745,87.899374,87.61763,87.40463100000002,87.22598599999998,87.049628,86.86053000000004,86.471928,86.185168,85.844564,85.491656,85.116136,84.857987,84.644462,84.41783000000002,84.256437,84.041894,83.791432,83.62141,83.470098,83.346242,,,,
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.46437,102.12301500000001,99.98626999999999,98.277814,96.90740100000001,96.270873,95.766178,95.300873,94.568501,93.833075,93.089105,92.357987,91.657987,90.98133100000001,90.266033,89.55993199999998,88.857987,88.380358,88.143865,87.941544,87.76289799999998,87.563661,87.342692,86.918847,86.643781,86.336175,86.017383,85.677019,85.45026899999998,85.270374,85.077786,84.927578,84.736379,84.518501,84.359665,84.208353,84.084497,,,,
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.13476499999999,104.014765,101.884327,99.99595500000001,98.549262,97.884765,97.301132,96.794765,96.06476500000001,95.274765,94.48706899999999,93.744765,93.044765,92.344765,91.616703,90.935038,90.244765,89.744765,89.49755,89.294765,89.084088,88.87798599999998,88.68355,88.272068,87.774631,87.434027,87.081118,86.729568,86.48100699999998,86.245597,86.029664,85.83791,85.5978,85.369709,85.210872,85.059561,84.935705,,,,
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.55443000000001,106.18443,103.609555,101.60256899999999,100.147487,99.38443000000001,98.592388,97.92443,97.16443000000001,96.35443000000001,95.538412,94.72443,93.91443000000001,93.10443000000001,92.377643,91.69421700000001,91.00443,90.50443,90.25768000000001,90.05443000000002,89.85443000000002,89.64299,89.44321500000002,88.985974,88.44481,88.093021,87.69537,87.29747900000002,87.03932900000002,86.803919,86.587987,86.396233,86.156123,85.928032,85.769195,85.61788299999998,85.494027,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.263423,105.933423,103.423603,101.451562,99.891056,99.153423,98.480851,97.923423,97.203423,96.403423,95.626286,94.813423,94.063423,93.363423,92.737912,92.153696,91.563423,91.063423,90.81620799999999,90.613423,90.402746,90.18520500000001,89.974523,89.51141,88.970246,88.61845699999998,88.22080600000002,87.82291500000002,87.56476500000002,87.329355,87.113423,86.942442,86.715115,86.487025,86.328188,86.17687600000002,86.05301999999998,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.53798700000002,103.617987,101.382604,99.620194,98.164772,97.517987,96.974884,96.447987,95.737987,95.017987,94.329173,93.587987,92.887987,92.287987,91.662476,91.07874699999999,90.487987,89.987987,89.74077199999998,89.537987,89.348664,89.177645,89.004174,88.576303,88.068188,87.74939599999998,87.408233,87.05668299999998,86.808121,86.594596,86.390336,86.240128,86.04893,85.85342299999998,85.705772,85.55445999999998,85.430604,,,,
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.363289,104.513289,102.337288,100.605496,99.060074,98.483289,97.939125,97.433289,96.753289,96.003289,95.264475,94.503289,93.863289,93.22328900000001,92.559053,91.934049,91.303289,90.753289,90.206074,89.653289,89.092612,88.54795,88.01914000000002,87.264149,86.439083,86.175101,85.879799,85.587373,85.357987,85.144462,84.940202,84.789994,84.598795,84.403289,84.255638,84.104326,83.98047,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.504698,104.624698,102.339933,100.415888,98.891483,98.28469799999999,97.710534,97.204698,96.524698,95.81469799999999,95.106443,94.344698,93.664698,92.964698,92.240462,91.57594399999999,91.184698,90.984698,90.787019,90.584698,90.19250799999999,89.585247,89.076892,88.594948,88.15293100000002,87.900134,87.604832,87.312407,87.08301999999998,86.869495,86.665235,86.515027,86.323828,86.128322,85.980671,85.829359,85.70550300000002,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.86261699999999,107.81261699999999,105.23527,103.013638,101.305674,100.52261700000001,99.770045,99.082617,98.332617,97.57261700000001,96.844362,96.082617,95.38261700000001,94.68261700000001,93.95710600000001,93.293377,92.902617,92.60261700000001,92.305402,92.10261700000001,91.92397199999999,91.736174,91.574892,91.204142,90.739754,90.49758299999999,90.214026,89.897631,89.636845,89.38969,89.17375799999998,89.02355,88.832352,88.636845,88.489194,88.337882,88.214026,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.092483,109.792483,107.02193500000001,104.475369,102.487236,101.54248299999999,100.75044100000001,100.022483,99.222483,98.422483,97.634787,96.892483,96.192483,95.492483,94.764421,94.102756,93.71248299999999,93.412483,93.115732,92.912483,92.71248299999999,92.50104300000001,92.312174,91.952324,91.520984,91.09,90.806443,90.466078,90.217517,90.00399200000004,89.77736,89.59519300000002,89.367867,89.139776,88.980939,88.829628,88.705772,,,,
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.565772,106.385772,103.642134,101.203742,99.319677,98.385772,97.6732,96.985772,96.265772,95.485772,94.748076,94.05577199999999,93.355772,92.655772,91.928985,91.26701800000001,90.875772,90.575772,90.27855699999999,90.075772,89.865095,89.647554,89.447778,89.08205600000002,88.650716,88.419732,88.136175,87.79581,87.569061,87.367281,87.16301999999996,87.012812,86.821614,86.603736,86.44489899999998,86.293588,86.169732,,,,
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.090805,107.040805,104.562221,102.231826,100.440134,99.49080500000001,98.75823299999999,98.07080500000001,97.32080500000001,96.57080500000001,95.83255,95.07080500000001,94.370805,93.670805,92.965294,92.302051,91.810805,91.41080500000001,91.064054,90.760805,90.53945,90.327248,90.132811,89.767089,89.33574899999998,89.104765,88.821208,88.504813,88.287651,88.085871,87.88161,87.731403,87.540204,87.344698,87.197047,87.045735,86.921879,,,,
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.33006699999999,105.430067,103.04962900000001,100.774139,98.909396,98.07006700000001,97.365372,96.760067,96.110067,95.410067,94.721253,94.010067,93.510067,93.010067,92.488383,92.001799,91.510067,91.010067,90.712852,90.410067,90.19939000000001,89.970409,89.765295,89.399573,88.968232,88.715436,88.42013399999998,88.07977,87.85302,87.673125,87.50290799999998,87.384659,87.229588,86.977181,86.795973,86.644661,86.52080500000002,,,,
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.478523,105.698523,103.514994,101.47767900000001,99.71471600000001,98.928523,98.21489,97.52852299999999,96.908523,96.228523,95.589709,94.938523,94.38852299999999,93.838523,93.265563,92.780742,92.288523,91.788523,91.49130799999999,91.188523,90.967168,90.732086,90.526972,90.13837,89.696353,89.443557,89.14825400000002,88.831859,88.61469699999998,88.41291700000002,88.231029,88.11278,87.957709,87.727673,87.55765,87.406339,87.282483,,,,
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.77436200000001,107.07436200000001,104.87207,102.79945,100.98055500000001,100.154362,99.31179,98.554362,97.904362,97.274362,96.665548,96.04436199999999,95.494362,94.944362,94.371402,93.886094,93.394362,92.894362,92.59714699999999,92.29436199999999,92.094362,91.894362,91.699925,91.494362,91.137762,90.86315400000001,90.556107,90.239712,90.000738,89.80909799999998,89.661252,89.55418900000002,89.399118,89.19145400000002,89.032617,88.881305,88.757449,,,,
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.461275,107.611275,105.428983,103.386364,101.592892,100.611275,99.819234,99.091275,98.411275,97.741275,97.082461,96.411275,95.761275,95.211275,94.638315,94.153008,93.661275,93.161275,92.864525,92.561275,92.20111700000001,91.921037,91.742846,91.360116,90.918099,90.64349,90.336443,90.04401800000002,89.814631,89.622991,89.452774,89.31375200000002,89.145898,88.938233,88.77939599999998,88.628084,88.504228,,,,
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.57906000000001,107.77906000000002,105.744295,103.80923299999999,102.087541,101.24906,100.505957,99.84906,99.19906,98.53905999999999,97.900246,97.23906,96.58906,96.03905999999999,95.4661,94.98079200000001,94.48906,93.98906,93.691845,93.38906,93.018224,92.732043,92.553852,92.171122,91.729105,91.47630799999999,91.203378,90.922138,90.714563,90.53466800000001,90.364452,90.225429,90.057575,89.872281,89.72463,89.573319,89.449463,,,,
